电视公告,#genre#

广东移动,http://183.11.239.36:808/hls/14/index.m3u8
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
岭南戏曲,http://183.11.239.36:808/hls/16/index.m3u8
经济科教,http://183.11.239.36:808/hls/4/index.m3u8
广东影视,http://183.11.239.36:808/hls/6/index.m3u8
广东少儿,http://183.11.239.36:808/hls/175/index.m3u8
广东综艺,http://183.11.239.36:808/hls/9/index.m3u8$4K高清
广东公共,http://183.11.239.36:808/hls/1/index.m3u8
广东体育,http://183.11.239.36:808/hls/2/index.m3u8
广东民生,http://183.11.239.36:808/hls/18/index.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
广东卫视,http://61.141.202.118:9901/tsfile/live/0125_2.m3u8
广东珠江,http://61.141.202.118:9901/tsfile/live/0125_3.m3u8

//01广州
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州南国都市4K,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
广州南国都市4K,http://58.144.154.93/tencentplay.gztv.com/live/nanguodushi.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
广州综合高清,http://tvbox6.icu/tv/gdmzyd.php?id=17
广州新闻高清,http://tvbox6.icu/tv/gdmzyd.php?id=18

//02深圳
深圳都市,http://183.11.239.36:808/hls/140/index.m3u8
深圳电视剧,http://183.11.239.36:808/hls/141/index.m3u8
深圳财经生活,http://183.11.239.36:808/hls/151/index.m3u8
深圳娱乐,http://183.11.239.36:808/hls/155/index.m3u8
深圳公共,http://183.11.239.36:808/hls/156/index.m3u8
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8
深圳体育健康,http://183.11.239.36:808/hls/158/index.m3u8
深圳卫视,http://61.141.202.118:9901/tsfile/live/0126_1.m3u8
深圳都市,http://61.141.202.118:9901/tsfile/live/0126_2.m3u8
深圳电视剧,http://61.141.202.118:9901/tsfile/live/0126_3.m3u8
深圳电视剧,http://jxtv3.gdsz.eu.org:8081/hls/18/index.m3u8
深圳都市,http://jxtv3.gdsz.eu.org:8081/hls/68/index.m3u8
深圳电视剧,http://jxtv3.gdsz.eu.org:8081/hls/69/index.m3u8
深圳体育健康,http://jxtv3.gdsz.eu.org:8081/hls/70/index.m3u8
深圳电视剧,http://jxtv3.gdsz.eu.org:8081/hls/141/index.m3u8
深圳体育健康,ttp://jxtv3.gdsz.eu.org:8081/hls/142/index.m3u8

//03珠海

//04汕头

//05佛山
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss

//06韶关

//07河源
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源综合,http://120.234.5.28:6000/udp/239.21.0.48:3532
河源公共,http://120.234.5.28:6000/udp/239.21.0.49:3536

//08梅州
梅州综合,http://1b6467f415.iok.la:9931/tsfile/live/1003_1.m3u8
梅州综合,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv1.m3u8
梅州生活,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv2.m3u8

//09惠州
惠州综合,http://120.234.5.28:6000/udp/239.21.0.27:3448
惠州公共,http://120.234.5.28:6000/udp/239.21.0.28:3452

//10汕尾
汕尾综合,http://120.234.5.28:6000/udp/239.21.0.89:3696
汕尾生活,http://120.234.5.28:6000/udp/239.21.0.90:3700

//11东莞
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
东莞综合,http://120.234.5.28:6000/udp/239.21.0.137:3892
东莞资讯资讯,http://120.234.5.28:6000/udp/239.21.0.138:3896
//12中山

//13江门

//14阳江

//15湛江

//16茂名

//17肇庆

//18清远

//19潮州（湘桥区、潮安区、饶平县）
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
潮州公共,http://tvbox6.icu/tv/gdmzyd.php?id=120
潮州综合,http://211.97.63.3:801/hls/503/index.m3u8

//20揭阳
揭阳综合,http://120.234.5.28:6000/udp/239.21.0.91:3704
揭阳生活,http://120.234.5.28:6000/udp/239.21.0.92:3708
揭西综合频道,http://jxtv3.gdsz.eu.org:8081/hls/19/index.m3u8
揭西综合频道,http://jxtv3.gdsz.eu.org:8081/hls/39/index.m3u8

//21云浮
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8

//高清组播 
电影测试-4K,http://120.234.5.28:6000/udp/239.21.0.129:3860
南国都市-4K,http://120.234.5.28:6000/udp/239.21.0.132:3872
广东综艺-4K1,http://120.234.5.28:6000/udp/239.20.0.59:3164
广东综艺-4K2,http://120.234.5.28:6000/udp/239.20.0.60:3160
广东综艺-4K3,http://120.234.5.28:6000/udp/239.20.0.61:3156
广东综艺-4K4,http://120.234.5.28:6000/udp/239.20.0.62:3152
广东卫视1080P,http://120.234.5.28:6000/udp/239.20.0.101:2000
广东珠江1080P,http://120.234.5.28:6000/udp/239.20.0.64:3144
大湾区卫视1080P,http://120.234.5.28:6000/udp/239.21.0.84:3676
广东影视1080P,http://120.234.5.28:6000/udp/239.21.0.85:3680
广东公共1080P,http://120.234.5.28:6000/udp/239.21.0.86:3684
广东少儿1080P,http://120.234.5.28:6000/udp/239.21.0.87:3688
嘉佳卡通1080P,http://120.234.5.28:6000/udp/239.21.0.94:3716
广东新闻1080P,http://120.234.5.28:6000/udp/239.21.0.93:3712
广东科教1080P,http://120.234.5.28:6000/udp/239.20.0.102:2002
广西ID29,#genre#

广西卫视,http://live.gxrb.com.cn/tv/gxtvlive03/index.m3u8

南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8		
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8

桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8#http://rtmp.gdlive.gdmain.com/live/09em4xbl.flv
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8

广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8
广西公共,http://116.9.204.242:9901/tsfile/live/1003_1.m3u8
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西旅游,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8

广西卫视,http://13457610200.8866.org:2018/live/广西卫视高清/index.m3u8
广西综艺,http://13457610200.8866.org:2018/live/广西综艺高清/index.m3u8
广西都市,http://13457610200.8866.org:2018/live/广西都市高清/index.m3u8
广西新闻,http://13457610200.8866.org:2018/live/广西新闻高清/index.m3u8
广西移动,http://13457610200.8866.org:2018/live/广西公共高清/index.m3u8
广西影视,http://13457610200.8866.org:2018/live/广西影视高清/index.m3u8
广西卫视,http://13457610200.8866.org:2018/live/广西卫视HD/index.m3u8
广西都市,http://13457610200.8866.org:2018/live/广西都市HD/index.m3u8
广西影视,http://13457610200.8866.org:2018/live/广西影视HD/index.m3u8
广西新闻,http://13457610200.8866.org:2018/live/广西新闻HD/index.m3u8
南宁新闻,http://13457610200.8866.org:2018/live/南宁新闻/index.m3u8
南宁影视,http://13457610200.8866.org:2018/live/南宁影视/index.m3u8
南宁公共,http://13457610200.8866.org:2018/live/南宁公共/index.m3u8
北流综合,http://13457610200.8866.org:2018/live/汽摩HD/index.m3u8
玉林知识HD,http://13457610200.8866.org:2018/live/玉林知识HD/index.m3u8
玉林公共,http://13457610200.8866.org:2018/live/靓妆HD/index.m3u8
玉林新闻,http://13457610200.8866.org:2018/live/游戏竞技HD/index.m3u8

海南ID30,#genre#

海南卫视,https://live3.hnntv.cn/srs/tv/lywsgq.m3u8
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8
海南自贸,https://live3.hnntv.cn/srs/tv/jjpd.m3u8
海南新闻,https://live3.hnntv.cn/srs/tv/xwpd.m3u8
海南公共,https://live3.hnntv.cn/srs/tv/ggpd.m3u8
海南文旅,https://live3.hnntv.cn/srs/tv/wlpd.m3u8
海南少儿,https://live3.hnntv.cn/srs/tv/sepd.m3u8

海口新闻综合,http://p2.weizan.cn/11763520/218605596729758130/live.m3u8
海口城乡经济,http://p2.weizan.cn/11763520/437504960339513614/live.m3u8
海口生活娱乐,http://p2.weizan.cn/11763520/862975416677893268/live.m3u8
海口新闻综合,http://153.0.158.159:16080/live/hktv1.m3u8
海口城乡经济,http://153.0.158.159:16080/live/hktv2.m3u8
海口生活娱乐,http://153.0.158.159:16080/live/hktv3.m3u8

海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230823/1.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/PLTV/1/224/3221230823/1.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230944/1.m3u8
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230944/1.m3u8
海南卫视,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000262/1.m3u8
海南卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000262/index.m3u8?
海南公共,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000382/1.m3u8
海南公共,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IASHttpSessionId=OTT
海南公共,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南少儿,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000323/1.m3u8
海南少儿,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IASHttpSessionId=OTT
海南少儿,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
海南文旅,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000322/1.m3u8
海南文旅,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?
海南文旅,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IASHttpSessionId=OTT
海南文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?
海南文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
海南新闻,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000321/1.m3u8
海南新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IASHttpSessionId=OTT
海南新闻,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?
海南新闻,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
海南自贸,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000320/1.m3u8
海南自贸,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?
海南自贸,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?fmmv6
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?fmmv6
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?fmmv6
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?fmmv6
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?
海南海口1,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000133/index.m3u8?IAS
海南海口1,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000133/index.m3u8?IAS
海南海口1,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000133/index.m3u8?IAS
海南海口1,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000133/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口2,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000134/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南海口3,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000135/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000012/index.m3u8?IAS
海南公共,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000130/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南经济,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000011/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南少儿,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000014/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000180/index.m3u8?IAS
海南视听,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000198/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南文旅,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000013/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南新闻,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000015/index.m3u8?IAS
海南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001183/index.m3u8?
海南自贸,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
海南自贸,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
重庆ID31,#genre#

重庆卫视,http://tvbox6.icu/tv/cqws.m3u8$官方源
重庆新闻频道,http://tvbox6.icu/tv/cbg3.m3u8$官方源
重庆垫江综合,http://tvbox6.icu/tv/quklive.php?id=1
重庆移动电视1,http://qxlmlive9.cbg.cn/app_2/ls_58.stream/chunklist.m3u8$官方源
重庆移动电视2,http://qxlmlive9.cbg.cn/app_2/ls_57.stream/chunklist.m3u8$官方源
梁平综合频道,https://qxlmlive9.cbg.cn/applive/lplive01/chunklist.m3u8$官方源
武隆综合频道,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8$官方源
忠县综合频道,https://qxlmlive9.cbg.cn/applive/zxtv2/chunklist.m3u8$官方源
永川综合频道,https://qxlmlive9.cbg.cn/applive/yctv01/playlist.m3u8$官方源
巫山县电视台,https://qxlmlive9.cbg.cn/applive/wspd001/chunklist.m3u8$官方源
酉阳综合频道,http://qxlmlive9.cbg.cn/applive/youytv01/playlist.m3u8$官方源
万州电视台,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8$官方源
北碚综合频道,http://222.178.181.121:12034/beibei01.m3u8$官方源
大足综合频道,http://218.201.85.71:3170/m3u8$官方源
铜梁综合频道,http://183.64.174.171:40123/ch1.m3u8$官方源
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8$官方源
璧山综合,http://222.179.42.129:8181/hls1.m3u8$官方源

重庆时尚生活,http://27.12.165.147:4022/udp/225.0.4.196:7980$官方源
华数电影,http://27.12.165.147:4022/udp/225.0.4.172:7980$官方源

四川ID32,#genre#
//四川电视台
//四川卫视、经济频道、文化旅游频道、新闻频道、影视文艺频道、妇女儿童频道、星空购物、四川乡村频道、康巴卫视频道
四川文化,http://60.255.240.247:8090/live/SCTV-2-H265_4000.m3u8
四川经济,http://60.255.240.247:8090/live/SCTV-3-H265_4000.m3u8
四川新闻,http://60.255.240.247:8090/live/SCTV-4H265_4000.m3u8
四川影视,http://60.255.240.247:8090/live/SCTV-5-scysH265_4000.m3u8
四川妇女,http://60.255.240.247:8090/live/SCTV-7-_4000.m3u8
四川科教,http://60.255.240.247:8090/live/SCTV-ggSCTV-8_4000.m3u8
四川乡村,http://60.255.240.247:8090/live/SCTV-kjSCTV-9-_4000.m3u8
峨嵋电影,http://60.255.240.247:8090/live/emdygqH265_4000.m3u8
川网导视,http://60.255.240.247:8090/live/cwdsHDH264_4000.m3u8
精品导视,http://60.255.240.247:8090/live/jpdsH265_4000.m3u8
成都新闻,http://60.255.240.247:8090/live/CDTV-1_4000.m3u8
成都经济,http://60.255.240.247:8090/live/CDTV-2_4000.m3u8
成都都市,http://60.255.240.247:8090/live/CDTV-3_4000.m3u8
成都影视,http://60.255.240.247:8090/live/CDTV-4_4000.m3u8
成都公共,http://60.255.240.247:8090/live/CDTV-5_4000.m3u8
成都购物,http://60.255.240.247:8090/live/mrgw_4000.m3u8
沙湾融媒,http://60.255.240.247:8090/live/swxwzh_2000.m3u8
安居综合,http://60.255.240.247:8090/live/ajxw_2000.m3u8
安岳综合,http://60.255.240.247:8090/live/ayxwzh_4000.m3u8
安州综合,http://60.255.240.247:8090/live/azgq_2000.m3u8
巴中文旅,http://60.255.240.247:8090/live/bzetH264_2000.m3u8
巴中综合,http://60.255.240.247:8090/live/bzytH265_4000.m3u8
巴州电视,http://60.255.240.247:8090/live/bzxw_4000.m3u8
宝兴综合,http://60.255.240.247:8090/live/bxdst_2000.m3u8
北川综合,http://60.255.240.247:8090/live/bcxwHD_2000.m3u8
苍溪综合,http://60.255.240.247:8090/live/cxxwgqH265_4000.m3u8
长宁综合,http://60.255.240.247:8090/live/znzh_2000.m3u8
朝天综合,http://60.255.240.247:8090/live/ctxwzh_2000.m3u8
船山综合,http://60.255.240.247:8090/live/csxw_2000.m3u8
达川新闻,http://60.255.240.247:8090/live/dcxwzh_2000.m3u8
达州导视,http://60.255.240.247:8090/live/dzds_2000.m3u8
达州公共,http://60.255.240.247:8090/live/dzgg_2000.m3u8
达州新闻,http://60.255.240.247:8090/live/dzxwzh_2000.m3u8
大英新闻,http://60.255.240.247:8090/live/dyxwzhH265_4000.m3u8
丹棱综合,http://60.255.240.247:8090/live/dlxwzhH265_4000.m3u8
东兴综合,http://60.255.240.247:8090/live/dxxwzh_4000.m3u8
峨眉综合,http://60.255.240.247:8090/live/emsxw_2000.m3u8
恩阳新闻,http://60.255.240.247:8090/live/eyxw_2000.m3u8
涪城综合,http://60.255.240.247:8090/live/fcgq_2000.m3u8
富顺综合,http://60.255.240.247:8090/live/fszh_2000.m3u8
甘孜综合,http://60.255.240.247:8090/live/gzxwzh_2000.m3u8
古蔺新闻,http://60.255.240.247:8090/live/glxwzhgq_2000.m3u8
广安公共,http://60.255.240.247:8090/live/gagg_2000.m3u8
广安新闻,http://60.255.240.247:8090/live/gaxwzh_2000.m3u8
广汉综合,http://60.255.240.247:8090/live/ghxwzh_2000.m3u8
广元文化,http://60.255.240.247:8090/live/gyggH265_4000.m3u8
广元综合,http://60.255.240.247:8090/live/gyzhH265_4000.m3u8
汉源综合,http://60.255.240.247:8090/live/hyxwzh_2000.m3u8
合江新闻,http://60.255.240.247:8090/live/hjxw_2000.m3u8
洪雅新闻,http://60.255.240.247:8090/live/hyzh_2000.m3u8
华蓥综合,http://60.255.240.247:8090/live/hyxw_2000.m3u8
会理新闻,http://60.255.240.247:8090/live/hlyt_4000.m3u8
夹江新闻,http://60.255.240.247:8090/live/jjxw_2000.m3u8
简阳新闻,http://60.255.240.247:8090/live/jyxwzh_2000.m3u8
剑阁综合,http://60.255.240.247:8090/live/jgxwzhH265_4000.m3u8
江油综合,http://60.255.240.247:8090/live/jyxwHD_2000.m3u8
开江新闻,http://60.255.240.247:8090/live/kjxwzh_2000.m3u8
乐山公共,http://60.255.240.247:8090/live/lsggpd_4000.m3u8
乐山新闻,http://60.255.240.247:8090/live/lsxwzh_4000.m3u8
利州综合,http://60.255.240.247:8090/live/lzxwzh_2000.m3u8
凉山新闻,http://60.255.240.247:8090/live/lsxwHDH265_4000.m3u8
凉山彝语,http://60.255.240.247:8090/live/yyzh_2000.m3u8
龙泉综合,http://60.255.240.247:8090/live/lqxw_2000.m3u8
隆昌综合,http://60.255.240.247:8090/live/lcxw_2000.m3u8
芦山综合,http://60.255.240.247:8090/live/lszh_2000.m3u8
马边综合,http://60.255.240.247:8090/live/mbxwzh_2000.m3u8
眉山综合,http://60.255.240.247:8090/live/msxwzhgq_2000.m3u8
米易综合,http://60.255.240.247:8090/live/myxwzh_2000.m3u8
绵阳科技,http://60.255.240.247:8090/live/myetH265_4000.m3u8
绵阳新闻,http://60.255.240.247:8090/live/myytH265_4000.m3u8
